AudioID,ecstacy,joy,serenity,love,admiration,trust,acceptance,submission,terror,fear,apprehension,awe,amazement,surprise,distraction,disapproval,grief,sadness,pensiveness,remorse,loathing,disgust,boredom,contempt,rage,anger,annoyance,aggresiveness,vigilance,anticipation,interest,optimism,speaker ID,gender,age,ageClass,mbtiSingle,mbtiDouble,lang
530,0,0,0.318181818,0,0,0,0,0,0,0.090909091,0,0,0,0,0.136363636,0.090909091,0,0,0.181818182,0,0,0,0,0,0,0,0.090909091,0.045454545,0,0.045454545,0,0,speaker18,male,Youth,Youth,none,none,me
531,0,0.2,0.3,0.05,0,0.05,0.1,0,0,0,0,0,0,0.05,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,speaker18,male,Youth,Youth,none,none,me
532,0,0.047619048,0.571428571,0,0,0,0.142857143,0,0,0,0,0,0,0.047619048,0.047619048,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,speaker18,male,Youth,Youth,none,none,me
533,0,0,0.545454545,0,0,0.045454545,0.045454545,0,0.090909091,0.045454545,0,0.045454545,0,0.045454545,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.045454545,speaker18,male,Youth,Youth,none,none,me
534,0,0.045454545,0.363636364,0,0,0,0,0,0,0.181818182,0,0,0,0.090909091,0.045454545,0.045454545,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,speaker18,male,Youth,Youth,none,none,me
535,0,0.142857143,0.476190476,0,0,0,0.095238095,0,0.047619048,0,0,0.095238095,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0,0,speaker19,male,Youth,Youth,none,none,me
536,0,0.142857143,0.428571429,0,0,0,0.142857143,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0,0,0,0,0.047619048,0,0,0.095238095,0,0,speaker19,male,Youth,Youth,none,none,me
537,0,0.142857143,0.333333333,0,0,0.095238095,0,0,0,0.047619048,0.095238095,0,0,0,0.142857143,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0.095238095,0,0,0,speaker19,male,Youth,Youth,none,none,me
538,0,0.1,0.45,0.1,0,0,0,0,0.05,0,0,0,0,0,0.05,0.15,0.05,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,speaker19,male,Youth,Youth,none,none,me
539,0.05,0.05,0.3,0,0,0.05,0.05,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0.1,0.15,0,0,speaker19,male,Youth,Youth,none,none,me
540,0.047619048,0.047619048,0.285714286,0,0.047619048,0,0.142857143,0,0,0,0,0,0,0,0.047619048,0,0,0,0,0,0,0,0.095238095,0,0,0,0.142857143,0,0.095238095,0.047619048,0,0,speaker19,male,Youth,Youth,none,none,me
541,0.15,0,0.25,0,0,0,0.05,0,0,0.1,0,0,0,0,0.15,0,0,0,0,0.1,0,0.05,0,0,0,0,0,0,0.15,0,0,0,speaker19,male,Youth,Youth,none,none,me
542,0.105263158,0.052631579,0.473684211,0,0,0,0,0.105263158,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0.052631579,0,0,0,0.052631579,0,0.052631579,0.052631579,0,0,speaker19,male,Youth,Youth,none,none,me
543,0,0.157894737,0.315789474,0,0.052631579,0,0.052631579,0,0,0,0,0,0.105263158,0,0,0.052631579,0,0,0,0,0.052631579,0.105263158,0.052631579,0,0,0.052631579,0,0,0,0,0,0,speaker19,male,Youth,Youth,none,none,me
544,0,0.136363636,0.363636364,0.090909091,0,0.045454545,0,0.090909091,0,0,0,0,0,0.090909091,0.045454545,0.045454545,0,0,0,0,0,0.045454545,0.045454545,0,0,0,0,0,0,0,0,0,speaker19,male,Youth,Youth,none,none,me
545,0,0,0.363636364,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0.045454545,0,0,0.090909091,0.045454545,0.090909091,0,0.227272727,0,0,0,0,0,0.045454545,0,0,0,speaker19,male,Youth,Youth,none,none,me
546,0,0.272727273,0.136363636,0,0,0,0.045454545,0,0,0,0,0,0.090909091,0,0.136363636,0,0,0,0,0.090909091,0,0.136363636,0,0,0,0,0,0,0.045454545,0,0.045454545,0,speaker19,male,Youth,Youth,none,none,me
547,0.2,0.15,0.05,0,0.1,0.05,0,0,0.1,0,0,0,0,0,0,0,0,0.1,0,0,0,0.05,0.05,0,0,0,0,0,0.05,0,0.1,0,speaker19,male,Youth,Youth,none,none,me
548,0,0.2,0.2,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0.15,0,0,0.1,0,0,0,0.05,0,0,0,0,0,0.1,0.05,0,0,speaker19,male,Youth,Youth,none,none,me
549,0.181818182,0.227272727,0.045454545,0.090909091,0,0,0.090909091,0,0,0,0,0,0,0,0.090909091,0.045454545,0,0,0,0.090909091,0,0.045454545,0,0.045454545,0,0,0,0,0.045454545,0,0,0,speaker19,male,Youth,Youth,none,none,me
550,0.2,0.2,0.2,0,0,0.15,0.05,0.05,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.05,0,0.05,0,0,0,0,0,0,0,0,speaker19,male,Youth,Youth,none,none,me
551,0.2,0.2,0.05,0,0,0.15,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0,0,0,0.05,0,0.05,0,0,0,0,0.05,0.15,0,0,speaker19,male,Youth,Youth,none,none,me
552,0.210526316,0.105263158,0.157894737,0,0.105263158,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0.052631579,0,0.052631579,0.052631579,0,0,speaker20,female,Youth,Youth,none,none,ce
553,0.25,0.1,0.2,0,0,0,0.15,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0,speaker20,female,Youth,Youth,none,none,ce
554,0.172413793,0,0.206896552,0,0,0,0.103448276,0.034482759,0,0.068965517,0,0,0,0.068965517,0,0,0,0,0,0,0.068965517,0,0,0,0,0,0,0,0.103448276,0.034482759,0.137931034,0,speaker20,female,Youth,Youth,none,none,ce
555,0,0.238095238,0.19047619,0,0,0,0.095238095,0.047619048,0,0.047619048,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.095238095,0.095238095,0,0,speaker20,female,Youth,Youth,none,none,ce
556,0,0.380952381,0.095238095,0,0,0.095238095,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0.047619048,0,0.095238095,0.047619048,0,0,0,0,0,0,0.095238095,0,0.047619048,speaker20,female,Youth,Youth,none,none,ce
557,0,0.380952381,0.19047619,0,0,0.047619048,0,0,0,0.19047619,0,0,0.047619048,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0.047619048,0,0,0,speaker20,female,Youth,Youth,none,none,ce
558,0,0.047619048,0.19047619,0,0,0,0.047619048,0,0,0.19047619,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.095238095,0.047619048,0.285714286,0,0,speaker20,female,Youth,Youth,none,none,ce
559,0,0.115384615,0.192307692,0,0,0.038461538,0.038461538,0,0,0.038461538,0,0.153846154,0,0,0,0,0,0,0,0,0.038461538,0,0.076923077,0,0,0.115384615,0.153846154,0,0.038461538,0,0,0,speaker20,female,Youth,Youth,none,none,ce
560,0,0.142857143,0.19047619,0,0,0.047619048,0.047619048,0.095238095,0,0,0,0.19047619,0,0,0.142857143,0,0,0,0,0,0,0.095238095,0.047619048,0,0,0,0,0,0,0,0,0,speaker20,female,Youth,Youth,none,none,ce
561,0,0.136363636,0.227272727,0,0,0.045454545,0.045454545,0,0.045454545,0,0.045454545,0.181818182,0,0,0.090909091,0,0,0.090909091,0,0,0,0,0.045454545,0,0,0,0.045454545,0,0,0,0,0,speaker20,female,Youth,Youth,none,none,ce
562,0,0,0.19047619,0,0,0.142857143,0,0,0,0,0,0.19047619,0,0.047619048,0.047619048,0,0.095238095,0,0.047619048,0,0.047619048,0.095238095,0.047619048,0,0,0,0,0,0.047619048,0,0,0,speaker20,female,Youth,Youth,none,none,ce
563,0,0.095238095,0.380952381,0,0,0.047619048,0,0,0,0,0,0,0,0.047619048,0.095238095,0,0,0,0,0,0,0,0,0.19047619,0,0.095238095,0,0,0.047619048,0,0,0,speaker20,female,Youth,Youth,none,none,ce
564,0,0.05,0.25,0,0,0.05,0,0.15,0,0,0,0,0,0,0.15,0,0.1,0,0,0,0,0,0,0,0,0.2,0,0,0.05,0,0,0,speaker20,female,Youth,Youth,none,none,ce
565,0,0.047619048,0.142857143,0,0,0.095238095,0.142857143,0,0,0.047619048,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0.095238095,0,0.19047619,0,0,0.095238095,0.047619048,0,0,speaker20,female,Youth,Youth,none,none,ce
566,0,0.086956522,0.173913043,0,0,0,0.086956522,0,0.086956522,0,0,0,0,0.173913043,0,0,0,0.086956522,0,0,0,0,0,0,0.086956522,0.173913043,0,0,0.043478261,0,0,0,speaker20,female,Youth,Youth,none,none,ce
567,0,0.181818182,0.272727273,0,0,0.045454545,0.090909091,0.090909091,0,0,0,0,0,0.181818182,0,0,0,0,0.045454545,0,0,0,0,0,0,0,0.090909091,0,0,0,0,0,speaker20,female,Youth,Youth,none,none,ce
568,0,0.105263158,0.210526316,0,0,0.105263158,0,0,0,0,0,0,0,0.210526316,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0.052631579,0.105263158,0.105263158,0,0,speaker20,female,Youth,Youth,none,none,ce
569,0.095238095,0.238095238,0.142857143,0,0,0.047619048,0,0,0,0,0.047619048,0,0,0.19047619,0.095238095,0,0,0,0,0,0.047619048,0,0.047619048,0,0,0,0,0,0.047619048,0,0,0,speaker20,female,Youth,Youth,none,none,ce
570,0.105263158,0.052631579,0.052631579,0,0.105263158,0,0,0,0,0,0,0,0,0.052631579,0.263157895,0,0,0,0,0,0.105263158,0.052631579,0,0.105263158,0,0,0.052631579,0,0.052631579,0,0,0,speaker20,female,Youth,Youth,none,none,ce
571,0,0.1,0.3,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0.1,0.05,0.2,0,speaker20,female,Youth,Youth,none,none,ce
572,0.105263158,0.052631579,0.263157895,0,0,0,0,0.052631579,0,0,0,0,0,0,0.052631579,0,0,0,0.105263158,0,0.105263158,0,0,0,0,0,0,0,0.052631579,0,0.210526316,0,speaker20,female,Youth,Youth,none,none,ce
573,0,0.1,0.3,0,0,0.1,0.05,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.05,0,0.2,0,speaker20,female,Youth,Youth,none,none,ce
574,0.090909091,0,0.136363636,0,0,0.318181818,0,0,0.090909091,0,0,0.045454545,0,0.090909091,0.045454545,0,0,0,0,0,0,0.090909091,0,0.045454545,0,0,0,0,0,0,0,0.045454545,speaker20,female,Youth,Youth,none,none,ce
575,0.090909091,0.090909091,0.272727273,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0,0,0,0,0,0,0,0,0.090909091,0.181818182,0,0,0,0,0.136363636,speaker20,female,Youth,Youth,none,none,ce
576,0,0.1,0.25,0,0,0.25,0.1,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0.05,0,0,speaker20,female,Youth,Youth,none,none,ce
577,0,0.095238095,0.428571429,0,0.047619048,0.095238095,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19047619,0.047619048,0,0,0,speaker20,female,Youth,Youth,none,none,ce
578,0,0.1,0.25,0,0,0,0,0.05,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0.2,0.05,0.1,0,0,speaker20,female,Youth,Youth,none,none,ce
579,0,0,0.65,0,0.1,0,0.15,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,speaker20,female,Youth,Youth,none,none,ce
580,0,0,0.421052632,0,0,0.105263158,0,0,0,0,0.105263158,0,0,0,0,0,0,0.052631579,0.052631579,0,0,0,0,0,0,0,0,0.052631579,0.210526316,0,0,0,speaker21,female,Youth,Youth,none,none,ce
581,0.05,0,0.35,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0,0,0.1,0,0.1,0,0,0,0,0.1,0,0,0,0.15,0,0,0,speaker21,female,Youth,Youth,none,none,ce
582,0.05,0.15,0.35,0,0,0.05,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0.1,0,0.1,0.05,0.05,0,0,0,0,0.05,0,0,0,speaker21,female,Youth,Youth,none,none,ce
583,0,0.105263158,0.473684211,0,0,0,0,0,0,0.052631579,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0.052631579,0,0,0.105263158,0.105263158,0,0.052631579,0,0,0,speaker21,female,Youth,Youth,none,none,ce
584,0.052631579,0.052631579,0.315789474,0,0.157894737,0,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0,0,0,0,0.105263158,0,0,0.105263158,0,0.105263158,0.052631579,0,0,0,speaker21,female,Youth,Youth,none,none,ce
585,0,0,0.35,0,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0,0.05,0,0.1,0,0.05,0,0,0,0,0,0,0.2,0.1,0,0,speaker21,female,Youth,Youth,none,none,ce
586,0.052631579,0,0.315789474,0.052631579,0,0,0.052631579,0.105263158,0,0,0,0,0,0.052631579,0.052631579,0.105263158,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0.052631579,0.052631579,0,0,speaker21,female,Youth,Youth,none,none,ce
587,0.041666667,0,0.333333333,0,0,0,0.041666667,0.041666667,0.041666667,0,0.041666667,0,0,0,0.041666667,0.041666667,0,0.041666667,0,0.083333333,0.083333333,0,0.083333333,0,0,0,0,0,0.041666667,0,0,0.041666667,speaker21,female,Youth,Youth,none,none,ce
588,0,0.368421053,0.315789474,0,0.052631579,0,0.052631579,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.105263158,0,0,0,0,speaker22,female,Youth,Youth,none,none,ce
589,0,0.05,0.55,0.1,0,0,0,0,0.05,0,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,speaker22,female,Youth,Youth,none,none,ce
590,0,0.090909091,0.363636364,0,0,0,0.136363636,0,0.090909091,0,0,0.090909091,0,0.045454545,0,0,0.090909091,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0,speaker22,female,Youth,Youth,none,none,ce
591,0,0,0.458333333,0,0,0.041666667,0,0,0,0,0,0,0.041666667,0,0,0.125,0,0.083333333,0.041666667,0.041666667,0,0,0.041666667,0,0,0,0.041666667,0,0,0.083333333,0,0,speaker22,female,Youth,Youth,none,none,ce
592,0,0.15,0.4,0,0,0.3,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,speaker22,female,Youth,Youth,none,none,ce
593,0,0.15,0.7,0.05,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,speaker22,female,Youth,Youth,none,none,ce
594,0.1,0.05,0.3,0,0,0,0.1,0,0,0,0,0.05,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.05,0,0.05,speaker22,female,Youth,Youth,none,none,ce
595,0,0.2,0.35,0,0,0,0,0,0.1,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0.1,0,speaker22,female,Youth,Youth,none,none,ce
596,0.1,0.2,0.25,0,0,0,0.05,0,0,0,0.1,0,0,0,0.05,0,0,0,0,0,0,0,0.15,0,0,0,0.1,0,0,0,0,0,speaker23,male,Youth,Youth,none,none,me
597,0.1,0.05,0.5,0,0,0.05,0.1,0,0,0.05,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,speaker23,male,Youth,Youth,none,none,me
598,0.1,0,0.45,0,0,0.05,0.1,0,0.05,0,0.1,0,0,0,0.1,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,speaker23,male,Youth,Youth,none,none,me
599,0.1,0.3,0.2,0,0,0.05,0.05,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,0,0,0,0.05,0,0,0,speaker23,male,Youth,Youth,none,none,me
600,0.076923077,0.153846154,0.192307692,0.076923077,0,0,0,0,0.076923077,0,0,0,0,0.115384615,0,0,0,0,0,0,0,0.038461538,0,0,0,0,0.038461538,0,0.038461538,0.038461538,0.153846154,0,speaker23,male,Youth,Youth,none,none,me
601,0,0,0.363636364,0,0.090909091,0,0,0,0,0.090909091,0.045454545,0,0,0.090909091,0,0,0.045454545,0,0,0,0,0,0,0,0,0,0.136363636,0,0,0.045454545,0.090909091,0,speaker23,male,Youth,Youth,none,none,me
602,0,0.238095238,0.285714286,0,0,0,0.047619048,0,0.047619048,0.095238095,0,0,0,0,0.047619048,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0,0.095238095,0,0,0,0,speaker23,male,Youth,Youth,none,none,me
603,0,0.086956522,0.304347826,0,0,0.043478261,0,0.086956522,0,0,0,0,0.086956522,0.086956522,0.086956522,0,0,0,0,0,0,0,0.086956522,0.043478261,0,0,0,0.086956522,0,0,0,0,speaker23,male,Youth,Youth,none,none,me
604,0,0.157894737,0.368421053,0,0,0,0,0,0,0,0,0,0,0,0.052631579,0.105263158,0,0,0,0,0,0,0.052631579,0.105263158,0,0,0.105263158,0,0,0,0,0.052631579,speaker23,male,Youth,Youth,none,none,me
605,0,0.05,0.3,0,0,0.05,0,0.05,0,0,0,0,0.05,0,0.1,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.2,0,0,speaker23,male,Youth,Youth,none,none,me
606,0.047619048,0.047619048,0.285714286,0,0.095238095,0,0,0.047619048,0,0,0,0.095238095,0,0,0.047619048,0,0,0,0,0,0,0,0.142857143,0,0.095238095,0,0.095238095,0,0,0,0,0,speaker23,male,Youth,Youth,none,none,me
607,0,0.210526316,0.210526316,0,0.105263158,0,0,0,0,0,0.052631579,0.105263158,0,0,0,0,0,0.105263158,0,0,0,0.052631579,0.052631579,0.105263158,0,0,0,0,0,0,0,0,speaker24,female,Youth,Youth,none,none,me
608,0.052631579,0.105263158,0.263157895,0,0,0.105263158,0,0,0,0,0,0.105263158,0,0.105263158,0,0,0,0,0.052631579,0,0,0.052631579,0.052631579,0,0,0,0,0,0.105263158,0,0,0,speaker24,female,Youth,Youth,none,none,me
609,0.052631579,0,0.210526316,0,0,0,0,0.105263158,0,0,0,0.105263158,0,0,0.052631579,0,0.105263158,0,0.105263158,0,0,0,0.052631579,0.105263158,0,0,0,0,0.052631579,0.052631579,0,0,speaker24,female,Youth,Youth,none,none,me
610,0.052631579,0,0.315789474,0,0,0,0,0.052631579,0,0,0.052631579,0,0,0.105263158,0,0,0,0,0.157894737,0,0,0,0.052631579,0.105263158,0.052631579,0,0,0,0.052631579,0,0,0,speaker24,female,Youth,Youth,none,none,me
611,0.238095238,0,0.095238095,0,0.047619048,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047619048,0.142857143,0.142857143,0,0,0.095238095,0,0,0.142857143,0,0,0,speaker24,female,Youth,Youth,none,none,me
612,0.045454545,0,0.136363636,0,0,0.045454545,0.181818182,0,0,0,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0.136363636,0.045454545,0,0.090909091,0.045454545,0,0.136363636,0.045454545,0,0,speaker24,female,Youth,Youth,none,none,me
613,0.217391304,0,0,0,0.086956522,0.043478261,0.086956522,0,0,0,0,0,0,0.086956522,0.043478261,0,0,0.086956522,0,0,0,0.086956522,0.043478261,0.043478261,0,0.086956522,0,0,0.043478261,0,0.043478261,0,speaker24,female,Youth,Youth,none,none,me
614,0,0.15,0,0,0,0,0.25,0,0,0.15,0,0,0,0.15,0,0,0,0,0.1,0,0,0,0,0,0,0,0.05,0.05,0,0.1,0,0,speaker25,female,Youth,Youth,none,none,me
615,0,0.0625,0,0,0,0.0625,0,0.125,0,0.0625,0,0,0,0.25,0,0,0,0.0625,0.125,0,0,0,0,0,0,0,0.0625,0,0.125,0.0625,0,0,speaker25,female,Youth,Youth,none,none,me
616,0,0.1,0,0,0,0,0.1,0,0,0.1,0,0,0,0.15,0.3,0,0,0,0,0.1,0,0,0,0,0,0.05,0,0,0.1,0,0,0,speaker25,female,Youth,Youth,none,none,me
617,0,0.1,0.1,0,0,0,0,0,0,0.05,0,0,0,0.1,0.35,0,0,0,0,0,0,0.15,0,0,0,0.05,0,0,0.05,0.05,0,0,speaker25,female,Youth,Youth,none,none,me
618,0,0.181818182,0,0,0,0,0.045454545,0,0.090909091,0,0,0.090909091,0.090909091,0.136363636,0.090909091,0.045454545,0,0,0,0,0,0,0.045454545,0,0,0,0.090909091,0,0,0,0.090909091,0,speaker25,female,Youth,Youth,none,none,me
619,0,0.1,0.2,0,0,0.05,0,0,0.05,0,0,0.05,0,0,0.2,0.1,0,0.1,0,0,0,0,0.05,0,0,0,0,0,0,0,0.1,0,speaker25,female,Youth,Youth,none,none,me
620,0,0.142857143,0.19047619,0,0,0,0,0,0,0.095238095,0,0.047619048,0,0.047619048,0.047619048,0,0.047619048,0,0,0,0,0,0,0,0,0.142857143,0,0,0.047619048,0.095238095,0.095238095,0,speaker25,female,Youth,Youth,none,none,me
621,0,0.1,0.2,0,0,0.1,0.05,0,0,0.05,0,0.1,0,0,0.1,0,0.1,0,0.05,0,0,0,0.05,0.1,0,0,0,0,0,0,0,0,speaker25,female,Youth,Youth,none,none,me
622,0.052631579,0.052631579,0.210526316,0,0.052631579,0,0,0.052631579,0.105263158,0,0,0,0,0.052631579,0,0,0.105263158,0,0,0,0,0,0.052631579,0.052631579,0,0,0.105263158,0,0,0.105263158,0,0,speaker26,female,Youth,Youth,none,none,ce
623,0,0.05,0.4,0,0,0.1,0,0,0,0,0,0.1,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0.05,0,0.1,0,0.05,0,0,speaker27,female,Youth,Youth,none,none,ce
624,0,0.1,0.3,0,0,0,0,0,0,0,0.1,0,0,0,0.15,0.1,0,0,0.05,0,0.05,0,0,0,0,0.05,0,0.1,0,0,0,0,speaker27,female,Youth,Youth,none,none,ce
625,0,0.047619048,0.238095238,0,0,0,0.047619048,0,0,0.095238095,0,0,0,0.047619048,0.095238095,0,0,0,0,0,0,0.095238095,0,0,0.142857143,0.047619048,0,0.095238095,0,0,0.047619048,0,speaker27,female,Youth,Youth,none,none,ce
626,0,0,0.476190476,0.095238095,0,0,0.142857143,0.047619048,0,0,0,0,0,0.047619048,0.047619048,0.095238095,0,0,0,0.047619048,0,0,0,0,0,0,0,0,0,0,0,0,speaker27,female,Youth,Youth,none,none,ce
627,0,0.095238095,0.380952381,0,0,0.047619048,0.047619048,0,0,0.047619048,0,0,0,0.047619048,0.238095238,0,0,0,0,0,0,0,0,0,0.095238095,0,0,0,0,0,0,0,speaker27,female,Youth,Youth,none,none,ce
628,0,0.1,0.35,0,0,0,0.15,0,0.1,0,0,0,0,0.05,0.05,0,0,0,0,0,0,0,0.05,0,0.05,0,0,0,0.1,0,0,0,speaker27,female,Youth,Youth,none,none,ce
629,0,0,0.3,0,0.1,0,0.05,0,0,0.05,0,0,0,0,0.15,0,0,0.05,0.05,0,0,0.1,0.05,0,0,0,0,0,0,0.1,0,0,speaker27,female,Youth,Youth,none,none,ce
630,0.2,0.05,0.2,0,0,0.05,0.15,0.05,0,0,0,0,0,0,0.05,0,0,0,0,0,0.1,0,0,0,0,0,0,0,0.1,0,0.05,0,speaker27,female,Youth,Youth,none,none,ce
631,0.19047619,0,0.095238095,0,0,0.095238095,0.19047619,0,0,0,0,0.047619048,0,0,0.095238095,0,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0.095238095,0.095238095,0,speaker27,female,Youth,Youth,none,none,ce
632,0.2,0,0.25,0,0,0,0.2,0,0,0,0,0,0,0,0.05,0,0,0,0.05,0,0,0,0,0,0,0.2,0,0,0,0,0.05,0,speaker27,female,Youth,Youth,none,none,ce
633,0,0,0.45,0,0,0.05,0.15,0,0,0,0,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0.1,0,0,0.05,0,0,0,0,speaker27,female,Youth,Youth,none,none,ce
634,0,0.2,0.2,0,0,0,0.1,0.1,0,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0.05,0,0,0.1,0.15,0.05,0,0,0,0,speaker27,female,Youth,Youth,none,none,ce
635,0,0.090909091,0.318181818,0.090909091,0,0.136363636,0,0,0,0,0,0,0,0.181818182,0,0,0,0,0,0,0,0,0,0.090909091,0.045454545,0.045454545,0,0,0,0,0,0,speaker28,female,Youth,Youth,none,none,ce
636,0,0,0.45,0.05,0,0.05,0,0.2,0,0,0.1,0,0,0,0.05,0,0,0,0,0,0,0,0,0,0,0,0.05,0.05,0,0,0,0,speaker27,female,Youth,Youth,none,none,ce
637,0,0.05,0.5,0,0,0.1,0,0,0.1,0,0,0,0,0,0.1,0,0.1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,0,speaker27,female,Youth,Youth,none,none,ce
638,0,0.095238095,0.380952381,0,0,0.047619048,0.095238095,0.047619048,0.095238095,0,0,0,0,0,0.047619048,0,0.095238095,0,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,0,speaker27,female,Youth,Youth,none,none,ce
639,0,0.15,0.3,0,0,0.1,0,0.1,0.05,0,0.05,0,0,0,0.1,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0.05,0,0,0,speaker29,female,Youth,Youth,none,none,ce
640,0,0.105263158,0.368421053,0,0,0,0,0,0,0,0,0.105263158,0,0,0.052631579,0,0,0,0.105263158,0,0,0,0,0,0,0,0,0,0.210526316,0.052631579,0,0,speaker29,female,Youth,Youth,none,none,ce
641,0,0.05,0.35,0,0,0,0,0.05,0,0,0,0,0,0.25,0.1,0,0,0.1,0.05,0,0,0,0,0,0,0,0,0,0.05,0,0,0,speaker29,female,Youth,Youth,none,none,ce
642,0,0,0.476190476,0.095238095,0.095238095,0,0.047619048,0,0,0,0.047619048,0,0,0,0.047619048,0,0,0,0.095238095,0,0,0,0.047619048,0,0,0,0,0,0.047619048,0,0,0,speaker29,female,Youth,Youth,none,none,ce
643,0,0.095238095,0.428571429,0,0,0.047619048,0,0.047619048,0.095238095,0,0,0,0.047619048,0,0,0,0,0,0.047619048,0,0,0.047619048,0,0,0,0.095238095,0,0,0,0.047619048,0,0,speaker29,female,Youth,Youth,none,none,ce
644,0.2,0,0.2,0,0.1,0,0,0,0,0,0,0.05,0,0.05,0,0.05,0,0.05,0.05,0,0,0.05,0,0,0.1,0,0,0,0.1,0,0,0,speaker29,female,Youth,Youth,none,none,ce
645,0.2,0,0.3,0,0,0.05,0,0,0,0,0,0,0,0,0,0.05,0.1,0,0.05,0.1,0,0,0,0,0,0.1,0,0,0.05,0,0,0,speaker29,female,Youth,Youth,none,none,ce
646,0,0.142857143,0.285714286,0,0,0,0.047619048,0,0,0.047619048,0.095238095,0,0,0,0,0.095238095,0,0.095238095,0.095238095,0,0,0.095238095,0,0,0,0,0,0,0,0,0,0,speaker29,female,Youth,Youth,none,none,ce
647,0,0.227272727,0.409090909,0,0,0,0.045454545,0,0,0,0,0,0,0,0.090909091,0,0,0.045454545,0.090909091,0,0,0,0,0,0,0,0,0,0,0,0.090909091,0,speaker30,male,Youth,Youth,none,none,ce
